,item1,item2,value,class
362,公司規模,主管風格,-0.0388047292851154,組織安全與安定
363,工作環境,主管風格,0.0190741493375136,組織安全與安定
364,產業前景,主管風格,-0.0721072939625051,組織安全與安定
365,輪調,主管風格,0.0134894453252539,變化性
366,外派,主管風格,-0.00630894212389004,變化性
367,出差,主管風格,0.0433650364023861,變化性
368,安全,主管風格,0.0433650364023861,產品與服務
369,配備,主管風格,-0.0265791248126018,產品與服務
370,價錢,主管風格,-0.0176927828540586,產品與服務
371,科技,主管風格,-0.0163782811851369,產品與服務
372,品質,主管風格,-0.0616171745611626,產品與服務
373,品牌,主管風格,-0.0426591164906175,產品與服務
374,空間,主管風格,-0.045074600641086,產品與服務
375,保養,主管風格,0.0245924813662069,產品與服務
376,續航,主管風格,0.0433650364023861,產品與服務
377,車種,主管風格,-0.00945126875977019,產品與服務
378,變速箱,主管風格,-0.0163782811851369,產品與服務
379,電資,主管風格,-0.0551538117529007,科系專業
380,機械,主管風格,-0.032830700290165,科系專業
381,製造,主管風格,-0.095136095072981,科系專業
382,品管,主管風格,-0.067252991690432,科系專業
383,多元性,主管風格,-0.0564390806751714,公司文化與價值
384,面試,主管風格,-0.0629994437882609,招募資訊
385,徵才,主管風格,0.158044575434,招募資訊
386,實習,主管風格,-0.0177781253388849,招募資訊
387,工作,主管風格,0.152132715205966,招募資訊
388,離職,主管風格,0.131096481236036,招募資訊
389,新鮮人,主管風格,-0.0592020678584686,招募資訊
390,畢業,主管風格,0.0619839472159801,招募資訊
391,出路,主管風格,0.0500799022353054,招募資訊
392,能力,主管風格,0.0151638930445006,招募資訊
393,招募人員,主管風格,0.955543441242912,招募人員
394,正向,主管風格,0.157246927265378,情緒
395,負向,主管風格,0.205872417149229,情緒
396,成就感,工作地點,-0.0231975851264224,成長價值
397,學習成長,工作地點,-0.0156729679473221,成長價值
398,創新,工作地點,-0.00521653664129864,成長價值
399,薪資,工作地點,-0.0504142021517756,經濟報酬
400,福利,工作地點,-0.026799285757482,經濟報酬
401,管理制度,工作地點,0.0890246998974251,經濟報酬
402,工作氛圍,工作地點,-0.0457390403572092,人際價值
403,同事互動,工作地點,-0.00709258733820422,人際價值
404,主管風格,工作地點,-0.0369047203773666,人際價值
405,工作地點,工作地點,1,組織安全與安定
406,公司規模,工作地點,-0.00956667468837693,組織安全與安定
407,工作環境,工作地點,-0.0295833856379425,組織安全與安定
408,產業前景,工作地點,-0.0228216792418363,組織安全與安定
409,輪調,工作地點,0.105638408288932,變化性
410,外派,工作地點,-0.0342263481654137,變化性
411,出差,工作地點,-0.00319246258282815,變化性
412,安全,工作地點,-0.00319246258282815,產品與服務
413,配備,工作地點,-0.0114440569114102,產品與服務
414,價錢,工作地點,-0.00487901154108784,產品與服務
415,科技,工作地點,-0.00451652086529361,產品與服務
416,品質,工作地點,-0.0200927704441646,產品與服務
417,品牌,工作地點,0.00900293854109086,產品與服務
418,空間,工作地點,-0.0124298985949141,產品與服務
419,保養,工作地點,0.0407296867545382,產品與服務
420,續航,工作地點,-0.00319246258282815,產品與服務
421,車種,工作地點,-0.00260630844436457,產品與服務
422,變速箱,工作地點,-0.0045165208652936,產品與服務
423,電資,工作地點,-0.0152093701876672,科系專業
424,機械,工作地點,-0.00905348621180676,科系專業
425,製造,工作地點,-0.0282096041015137,科系專業
426,品管,工作地點,-0.0214793279687278,科系專業
427,多元性,工作地點,0.0194629885258336,公司文化與價值
428,面試,工作地點,-0.0196161623164317,招募資訊
429,徵才,工作地點,-0.0129771498746585,招募資訊
430,實習,工作地點,-0.0133422062801086,招募資訊
431,工作,工作地點,-0.0166589860295473,招募資訊
432,離職,工作地點,-0.0179786485240511,招募資訊
433,新鮮人,工作地點,-0.0163257286725516,招募資訊
434,畢業,工作地點,-0.0141348428514181,招募資訊
435,出路,工作地點,-0.00368679994995017,招募資訊
436,能力,工作地點,0.0621203068439047,招募資訊
437,招募人員,工作地點,-0.0359929277674368,招募人員
438,正向,工作地點,-0.0679425652257654,情緒
439,負向,工作地點,-0.00698505512938668,情緒
440,成就感,公司規模,-0.0512053594934999,成長價值
441,學習成長,公司規模,0.0688674367204138,成長價值
442,創新,公司規模,-0.0143238557642214,成長價值
443,薪資,公司規模,0.0732756018827576,經濟報酬
444,福利,公司規模,-0.00191065575677972,經濟報酬
445,管理制度,公司規模,-0.0568138118419578,經濟報酬
446,工作氛圍,公司規模,-0.000564628483059201,人際價值
447,同事互動,公司規模,0.163236222199979,人際價值
