,item1,item2,value,class
376,安全,同事互動,-0.0056833978435297,產品與服務
377,配備,同事互動,-0.00864288029808028,產品與服務
378,價錢,同事互動,0.0495058736324531,產品與服務
379,科技,同事互動,0.00949990660984276,產品與服務
380,品質,同事互動,0.00250110439944214,產品與服務
381,折舊,同事互動,-0.00209322775008076,產品與服務
382,品牌,同事互動,0.0164952844203776,產品與服務
383,空間,同事互動,0.011468954015106,產品與服務
384,保養,同事互動,-0.00804280194634883,產品與服務
385,尺寸,同事互動,0.00811220394740126,產品與服務
386,車種,同事互動,0.016725584131842,產品與服務
387,變速箱,同事互動,-0.00209322775008075,產品與服務
388,電資,同事互動,0.0278718442113918,科系專業
389,機械,同事互動,0.0238479248574206,科系專業
390,製造,同事互動,-0.00480180587427963,科系專業
391,品管,同事互動,0.00240629170676765,科系專業
392,多元性,同事互動,0.0384920302728522,公司文化與價值
393,企業社會責任,同事互動,0.0428708070927848,公司文化與價值
394,企業永續目標,同事互動,0.0178477831309511,公司文化與價值
395,面試,同事互動,0.0164540264762946,招募資訊
396,徵才,同事互動,-0.0052242103767629,招募資訊
397,實習,同事互動,0.0978609906135516,招募資訊
398,工作,同事互動,0.0547776350734168,招募資訊
399,離職,同事互動,-0.0162794949533087,招募資訊
400,轉職,同事互動,-0.0055411113886505,招募資訊
401,新鮮人,同事互動,0.00794256157819668,招募資訊
402,畢業,同事互動,0.00154316971301493,招募資訊
403,出路,同事互動,0.0114845128303765,招募資訊
404,能力,同事互動,0.352540695730316,招募資訊
405,招募人員,同事互動,0.0329289710674316,招募人員
406,正向,同事互動,0.094537191463,情緒
407,負向,同事互動,0.0500070541390509,情緒
408,成就感,主管風格,0.0285776263050976,成長價值
409,學習成長,主管風格,0.0569524242869834,成長價值
410,創新,主管風格,0.010147859926034,成長價值
411,薪資,主管風格,0.0293460646548823,經濟報酬
412,福利,主管風格,0.033287498784203,經濟報酬
413,管理制度,主管風格,0.0703906534172092,經濟報酬
414,工作氛圍,主管風格,0.0176066483865441,人際價值
415,同事互動,主管風格,0.0344866920358762,人際價值
416,主管風格,主管風格,1,人際價值
417,工作地點,主管風格,0.00223527557103858,組織安全與安定
418,公司規模,主管風格,-0.00359662880372266,組織安全與安定
419,工作環境,主管風格,0.0462440073975482,組織安全與安定
420,產業前景,主管風格,0.0127600141908984,組織安全與安定
421,輪調,主管風格,0.00441764524504006,變化性
422,外派,主管風格,0.00326810456932054,變化性
423,出差,主管風格,-0.0151706609993641,變化性
424,引擎,主管風格,0.0211504077535152,產品與服務
425,馬力,主管風格,-0.0105439723369393,產品與服務
426,外觀,主管風格,-0.00431292124936948,產品與服務
427,安全,主管風格,0.0180275885581412,產品與服務
428,配備,主管風格,0.0112028390129443,產品與服務
429,價錢,主管風格,0.0452083343964646,產品與服務
430,科技,主管風格,-0.0116247736016981,產品與服務
431,品質,主管風格,0.00127740308362947,產品與服務
432,折舊,主管風格,-0.00496893208673423,產品與服務
433,品牌,主管風格,-0.00916051707123899,產品與服務
434,空間,主管風格,0.00541241242880193,產品與服務
435,保養,主管風格,-0.00794119420040676,產品與服務
436,尺寸,主管風格,0.0326372758312913,產品與服務
437,車種,主管風格,0.00582101479735711,產品與服務
438,變速箱,主管風格,-0.00496893208673423,產品與服務
439,電資,主管風格,0.0162257555006155,科系專業
440,機械,主管風格,-0.0117550464157875,科系專業
441,製造,主管風格,0.0469552002439202,科系專業
442,品管,主管風格,0.011302136544917,科系專業
443,多元性,主管風格,0.0351994466139467,公司文化與價值
444,企業社會責任,主管風格,-0.0070277548666634,公司文化與價值
445,企業永續目標,主管風格,-0.00628559187807399,公司文化與價值
446,面試,主管風格,0.328273620031204,招募資訊
447,徵才,主管風格,0.146823263829986,招募資訊
448,實習,主管風格,0.0303532430585412,招募資訊
449,工作,主管風格,0.181669961715671,招募資訊
450,離職,主管風格,0.0644393961183813,招募資訊
451,轉職,主管風格,0.0263562094179889,招募資訊
452,新鮮人,主管風格,0.0239074099137819,招募資訊
453,畢業,主管風格,0.00419733575636165,招募資訊
454,出路,主管風格,0.0038820277487482,招募資訊
455,能力,主管風格,0.0979731428353197,招募資訊
456,招募人員,主管風格,0.819033430138252,招募人員
457,正向,主管風格,0.160063182581317,情緒
458,負向,主管風格,0.250536981200535,情緒
459,成就感,工作地點,-0.00550852467800745,成長價值
460,學習成長,工作地點,-0.0113330377127326,成長價值
461,創新,工作地點,-0.00325795446019039,成長價值
462,薪資,工作地點,-0.00461872077918438,經濟報酬
463,福利,工作地點,0.0118047811788427,經濟報酬
464,管理制度,工作地點,-0.0020040015162219,經濟報酬
465,工作氛圍,工作地點,-0.00118511592260367,人際價值
466,同事互動,工作地點,-0.0141509879478845,人際價值
467,主管風格,工作地點,0.00223527557103858,人際價值
468,工作地點,工作地點,1,組織安全與安定
469,公司規模,工作地點,-0.00700928479466813,組織安全與安定
470,工作環境,工作地點,0.048009472659232,組織安全與安定
471,產業前景,工作地點,-0.010316844949138,組織安全與安定
472,輪調,工作地點,-0.00339600555602409,變化性
473,外派,工作地點,-0.00552954851143956,變化性
474,出差,工作地點,0.0235351406828324,變化性
475,引擎,工作地點,-0.00119992315729468,產品與服務
476,馬力,工作地點,-0.00254621241669722,產品與服務
477,外觀,工作地點,-0.00303704795859685,產品與服務
478,安全,工作地點,-0.0032579544601904,產品與服務
479,配備,工作地點,-0.0049544499947473,產品與服務
480,價錢,工作地點,-0.00195975620251446,產品與服務
481,科技,工作地點,-0.00449489013795523,產品與服務
482,品質,工作地點,-0.00601243549294198,產品與服務
483,折舊,工作地點,-0.00119992315729468,產品與服務
